@ref(networkElement)|@const(IpagSlot)class
@index(PE_Slot)key|TDL_instance_name|key|alarm_classification|alarm_domain|data_source|is_operational|legacy_org_ind|slot_number|slot_name
165.87.24.22/2|165.87.24.22/2|165.87.24.22/2|||OEW-SROUTER|true||2|
12.122.127.166/0|12.122.127.166/0|12.122.127.166/0|||OEW-T640|true||0|
12.82.118.5/0|12.82.118.5/0|12.82.118.5/0|||OEW-VPLS|true||0|
10.0.38.43/0|10.0.38.43/0|10.0.38.43/0|ETHERNET-NFO|IPAG|IPAG|true|B|0|DPC0
150.0.0.167/1|150.0.0.167/1|150.0.0.167/1|ETHERNET-NFO|IPAG|IPAG|true|B|1|DPC1
12.83.164.225/7|12.83.164.225/7|12.83.164.225/7|||OEW-SROUTER|true||7|
10.144.0.154/2|10.144.0.154/2|10.144.0.154/2|ETHERNET-NFO|IPAG|IPAG|true|S|2|DPC2
12.82.92.17/2|12.82.92.17/2|12.82.92.17/2|||OEW-VPLS|true||2|
12.122.120.190/5|12.122.120.190/5|12.122.120.190/5|||OEW-T640|true||5|
149.0.3.228/4|149.0.3.228/4|149.0.3.228/4|ETHERNET-NFO|IPAG|IPAG|true|S|4|DPC4
12.82.16.62/2|12.82.16.62/2|12.82.16.62/2|||OEW-VPLS|true||2|
165.87.210.248/3|165.87.210.248/3|165.87.210.248/3|||OEW-SROUTER|true||3|
12.122.127.11/3|12.122.127.11/3|12.122.127.11/3|||OEW-T640|true||3|
12.122.215.13/0|12.122.215.13/0|12.122.215.13/0|||OEW-T640|true||0|
12.122.122.80/11|12.122.122.80/11|12.122.122.80/11|||OEW-VPLS|true||11|
12.122.122.106/10|12.122.122.106/10|12.122.122.106/10|||OEW-VPLS|true||10|
12.122.122.97/9|12.122.122.97/9|12.122.122.97/9|||OEW-VPLS|true||9|
12.82.118.20/2|12.82.118.20/2|12.82.118.20/2|||OEW-SROUTER|true||2|
12.122.215.38/1|12.122.215.38/1|12.122.215.38/1|||OEW-T640|true||1|
148.0.131.196/2|148.0.131.196/2|148.0.131.196/2|ETHERNET-NFO|IPAG|IPAG|true|B|2|DPC2
12.83.164.97/6|12.83.164.97/6|12.83.164.97/6|||OEW-SROUTER|true||6|
12.122.215.82/4|12.122.215.82/4|12.122.215.82/4|||OEW-T640|true||4|
12.82.114.30/1|12.82.114.30/1|12.82.114.30/1|||OEW-VPLS|true||1|
12.82.109.2/2|12.82.109.2/2|12.82.109.2/2|||OEW-SROUTER|true||2|
12.122.122.232/2|12.122.122.232/2|12.122.122.232/2|||OEW-VPLS|true||2|
12.82.110.1/3|12.82.110.1/3|12.82.110.1/3|||OEW-VPLS|true||3|
12.80.72.25/2|12.80.72.25/2|12.80.72.25/2|ETHERNET-NFO|IPAG|IPAG|true|B|2|DPC2
12.82.8.79/3|12.82.8.79/3|12.82.8.79/3|||OEW-VPLS|true||3|
12.122.127.38/3|12.122.127.38/3|12.122.127.38/3|||OEW-T640|true||3|
12.83.164.116/6|12.83.164.116/6|12.83.164.116/6|||OEW-SROUTER|true||6|
12.122.122.163/10|12.122.122.163/10|12.122.122.163/10|||OEW-VPLS|true||10|
12.82.68.1/2|12.82.68.1/2|12.82.68.1/2|||OEW-VPLS|true||2|
12.122.122.178/11|12.122.122.178/11|12.122.122.178/11|||OEW-VPLS|true||11|
12.82.90.18/2|12.82.90.18/2|12.82.90.18/2|||OEW-SROUTER|true||2|
12.82.16.102/0|12.82.16.102/0|12.82.16.102/0|||OEW-VPLS|true||0|
12.82.86.30/8|12.82.86.30/8|12.82.86.30/8|||OEW-VPLS|true||8|
165.87.245.224/6|165.87.245.224/6|165.87.245.224/6|||OEW-SROUTER|true||6|
12.82.118.12/2|12.82.118.12/2|12.82.118.12/2|||OEW-VPLS|true||2|
12.82.56.7/7|12.82.56.7/7|12.82.56.7/7|||OEW-VPLS|true||7|
12.82.114.29/4|12.82.114.29/4|12.82.114.29/4|||OEW-VPLS|true||4|
12.82.24.67/0|12.82.24.67/0|12.82.24.67/0|||OEW-VPLS|true||0|
12.82.90.15/7|12.82.90.15/7|12.82.90.15/7|||OEW-VPLS|true||7|
12.82.0.93/8|12.82.0.93/8|12.82.0.93/8|||OEW-VPLS|true||8|
12.122.120.69/3|12.122.120.69/3|12.122.120.69/3|||OEW-T640|true||3|
12.83.165.162/2|12.83.165.162/2|12.83.165.162/2|||OEW-SROUTER|true||2|
12.83.165.11/7|12.83.165.11/7|12.83.165.11/7|||OEW-SROUTER|true||7|
12.82.40.112/2|12.82.40.112/2|12.82.40.112/2|||OEW-SROUTER|true||2|
12.122.215.18/5|12.122.215.18/5|12.122.215.18/5|||OEW-T640|true||5|
12.123.80.212/0|12.123.80.212/0|12.123.80.212/0|ETHERNET-NFO|IPAG|IPAG|true|S|0|DPC0
12.122.122.185/0|12.122.122.185/0|12.122.122.185/0|||OEW-VPLS|true||0|
12.122.120.182/2|12.122.120.182/2|12.122.120.182/2|||OEW-T640|true||2|
10.144.0.124/4|10.144.0.124/4|10.144.0.124/4|ETHERNET-NFO|IPAG|IPAG|true|S|4|DPC4
12.82.82.28/3|12.82.82.28/3|12.82.82.28/3|||OEW-SROUTER|true||3|
165.87.253.150/7|165.87.253.150/7|165.87.253.150/7|||OEW-SROUTER|true||7|
12.122.127.141/1|12.122.127.141/1|12.122.127.141/1|||OEW-T640|true||1|
143.0.68.214/1|143.0.68.214/1|143.0.68.214/1|ETHERNET-NFO|IPAG|IPAG|true|S|1|DPC1
12.83.164.112/2|12.83.164.112/2|12.83.164.112/2|||OEW-SROUTER|true||2|
12.82.24.85/1|12.82.24.85/1|12.82.24.85/1|||OEW-SROUTER|true||1|
12.82.94.23/7|12.82.94.23/7|12.82.94.23/7|||OEW-VPLS|true||7|
12.82.24.70/7|12.82.24.70/7|12.82.24.70/7|||OEW-VPLS|true||7|
12.82.131.12/0|12.82.131.12/0|12.82.131.12/0|||OEW-VPLS|true||0|
12.82.0.76/1|12.82.0.76/1|12.82.0.76/1|||OEW-VPLS|true||1|
150.0.0.147/3|150.0.0.147/3|150.0.0.147/3|ETHERNET-NFO|IPAG|IPAG|true|S|3|DPC3
143.0.68.168/1|143.0.68.168/1|143.0.68.168/1|ETHERNET-NFO|IPAG|IPAG|true|B|1|DPC1
12.122.119.229/4|12.122.119.229/4|12.122.119.229/4|||OEW-SROUTER|true||4|
12.83.164.105/0|12.83.164.105/0|12.83.164.105/0|||OEW-SROUTER|true||0|
12.122.126.203/3|12.122.126.203/3|12.122.126.203/3|||OEW-T640|true||3|
32.119.254.124/0|32.119.254.124/0|32.119.254.124/0|||OEW-SROUTER|true||0|
12.82.0.75/1|12.82.0.75/1|12.82.0.75/1|||OEW-VPLS|true||1|
12.82.110.5/9|12.82.110.5/9|12.82.110.5/9|||OEW-VPLS|true||9|
12.123.80.32/1|12.123.80.32/1|12.123.80.32/1|ETHERNET-NFO|IPAG|IPAG|true|B|1|DPC1
12.122.121.145/3|12.122.121.145/3|12.122.121.145/3|||OEW-VPLS|true||3|
12.83.164.48/3|12.83.164.48/3|12.83.164.48/3|||OEW-SROUTER|true||3|
12.82.92.17/8|12.82.92.17/8|12.82.92.17/8|||OEW-VPLS|true||8|
12.122.122.232/10|12.122.122.232/10|12.122.122.232/10|||OEW-VPLS|true||10|
10.0.38.94/2|10.0.38.94/2|10.0.38.94/2|ETHERNET-NFO|IPAG|IPAG|true|B|2|DPC2
12.82.40.104/2|12.82.40.104/2|12.82.40.104/2|||OEW-SROUTER|true||2|
165.87.64.43/5|165.87.64.43/5|165.87.64.43/5|||OEW-SROUTER|true||5|
12.122.215.76/3|12.122.215.76/3|12.122.215.76/3|||OEW-T640|true||3|
12.122.122.185/2|12.122.122.185/2|12.122.122.185/2|||OEW-VPLS|true||2|
12.122.83.238/7|12.122.83.238/7|12.122.83.238/7|||OEW-T640|true||7|
8.8.0.215/5|8.8.0.215/5|8.8.0.215/5|ETHERNET-NFO|IPAG|IPAG|true|S|5|DPC5
12.82.80.14/1|12.82.80.14/1|12.82.80.14/1|||OEW-VPLS|true||1|
12.83.164.54/5|12.83.164.54/5|12.83.164.54/5|||OEW-SROUTER|true||5|
12.82.16.95/0|12.82.16.95/0|12.82.16.95/0|||OEW-VPLS|true||0|
143.0.68.254/0|143.0.68.254/0|143.0.68.254/0|ETHERNET-NFO|IPAG|IPAG|true|B|0|DPC0
12.122.122.192/0|12.122.122.192/0|12.122.122.192/0|||OEW-VPLS|true||0|
12.83.165.117/1|12.83.165.117/1|12.83.165.117/1|||OEW-SROUTER|true||1|
12.82.53.4/1|12.82.53.4/1|12.82.53.4/1|||OEW-VPLS|true||1|
12.122.122.201/0|12.122.122.201/0|12.122.122.201/0|||OEW-VPLS|true||0|
12.82.62.5/0|12.82.62.5/0|12.82.62.5/0|||OEW-VPLS|true||0|
12.82.109.1/0|12.82.109.1/0|12.82.109.1/0|||OEW-VPLS|true||0|
143.0.68.228/2|143.0.68.228/2|143.0.68.228/2|ETHERNET-NFO|IPAG|IPAG|true|B|2|DPC2
12.82.98.23/0|12.82.98.23/0|12.82.98.23/0|||OEW-SROUTER|true||0|
12.82.114.7/7|12.82.114.7/7|12.82.114.7/7|||OEW-VPLS|true||7|
149.0.3.222/1|149.0.3.222/1|149.0.3.222/1|ETHERNET-NFO|IPAG|IPAG|true|B|1|DPC1
12.122.122.138/3|12.122.122.138/3|12.122.122.138/3|||OEW-VPLS|true||3|
12.82.138.17/1|12.82.138.17/1|12.82.138.17/1|||OEW-VPLS|true||1|
12.82.24.49/3|12.82.24.49/3|12.82.24.49/3|||OEW-SROUTER|true||3|
12.82.110.1/2|12.82.110.1/2|12.82.110.1/2|||OEW-VPLS|true||2|
12.82.62.9/0|12.82.62.9/0|12.82.62.9/0|||OEW-SROUTER|true||0|
12.123.80.68/4|12.123.80.68/4|12.123.80.68/4|ETHERNET-NFO|IPAG|IPAG|true|B|4|DPC4
12.83.165.116/3|12.83.165.116/3|12.83.165.116/3|||OEW-SROUTER|true||3|
12.122.121.157/0|12.122.121.157/0|12.122.121.157/0|||OEW-VPLS|true||0|
12.83.165.240/7|12.83.165.240/7|12.83.165.240/7|||OEW-SROUTER|true||7|
12.82.32.83/0|12.82.32.83/0|12.82.32.83/0|||OEW-VPLS|true||0|
12.82.86.22/8|12.82.86.22/8|12.82.86.22/8|||OEW-VPLS|true||8|
12.122.126.123/6|12.122.126.123/6|12.122.126.123/6|||OEW-T640|true||6|
12.82.80.14/9|12.82.80.14/9|12.82.80.14/9|||OEW-VPLS|true||9|
143.0.68.44/1|143.0.68.44/1|143.0.68.44/1|ETHERNET-NFO|IPAG|IPAG|true|S|1|DPC1
12.82.40.33/2|12.82.40.33/2|12.82.40.33/2|||OEW-SROUTER|true||2|
165.87.208.137/7|165.87.208.137/7|165.87.208.137/7|||OEW-SROUTER|true||7|
143.0.24.59/0|143.0.24.59/0|143.0.24.59/0|ETHERNET-NFO|IPAG|IPAG|true|B|0|DPC0
12.83.165.208/4|12.83.165.208/4|12.83.165.208/4|||OEW-SROUTER|true||4|
12.82.94.28/11|12.82.94.28/11|12.82.94.28/11|||OEW-VPLS|true||11|
12.82.86.26/9|12.82.86.26/9|12.82.86.26/9|||OEW-VPLS|true||9|
12.83.165.153/5|12.83.165.153/5|12.83.165.153/5|||OEW-SROUTER|true||5|
12.82.62.16/4|12.82.62.16/4|12.82.62.16/4|||OEW-VPLS|true||4|
165.87.250.127/7|165.87.250.127/7|165.87.250.127/7|||OEW-SROUTER|true||7|
12.122.122.226/10|12.122.122.226/10|12.122.122.226/10|||OEW-VPLS|true||10|
12.122.122.186/11|12.122.122.186/11|12.122.122.186/11|||OEW-VPLS|true||11|
12.82.74.2/2|12.82.74.2/2|12.82.74.2/2|||OEW-SROUTER|true||2|
12.83.165.188/7|12.83.165.188/7|12.83.165.188/7|||OEW-SROUTER|true||7|
10.0.33.125/0|10.0.33.125/0|10.0.33.125/0|||OEW-T640|true||0|
12.82.24.66/8|12.82.24.66/8|12.82.24.66/8|||OEW-VPLS|true||8|
12.122.122.206/1|12.122.122.206/1|12.122.122.206/1|||OEW-VPLS|true||1|
165.87.253.130/5|165.87.253.130/5|165.87.253.130/5|||OEW-SROUTER|true||5|
12.122.127.70/5|12.122.127.70/5|12.122.127.70/5|||OEW-T640|true||5|
10.144.0.136/4|10.144.0.136/4|10.144.0.136/4|ETHERNET-NFO|IPAG|IPAG|true|B|4|DPC4
12.82.0.71/9|12.82.0.71/9|12.82.0.71/9|||OEW-VPLS|true||9|
12.122.122.40/4|12.122.122.40/4|12.122.122.40/4|||OEW-VPLS|true||4|
172.30.192.2/7|172.30.192.2/7|172.30.192.2/7|||OEW-SROUTER|true||7|
12.122.124.70/7|12.122.124.70/7|12.122.124.70/7|||OEW-T640|true||7|
12.82.0.42/4|12.82.0.42/4|12.82.0.42/4|||OEW-SROUTER|true||4|
12.82.114.26/3|12.82.114.26/3|12.82.114.26/3|||OEW-SROUTER|true||3|
143.0.68.190/0|143.0.68.190/0|143.0.68.190/0|ETHERNET-NFO|IPAG|IPAG|true|B|0|DPC0
12.122.122.139/3|12.122.122.139/3|12.122.122.139/3|||OEW-VPLS|true||3|
32.119.254.124/5|32.119.254.124/5|32.119.254.124/5|||OEW-SROUTER|true||5|
12.82.40.124/9|12.82.40.124/9|12.82.40.124/9|||OEW-VPLS|true||9|
12.122.121.157/3|12.122.121.157/3|12.122.121.157/3|||OEW-VPLS|true||3|
148.0.131.153/3|148.0.131.153/3|148.0.131.153/3|ETHERNET-NFO|IPAG|IPAG|true|B|3|DPC3
12.82.0.107/0|12.82.0.107/0|12.82.0.107/0|||OEW-VPLS|true||0|
12.82.82.27/4|12.82.82.27/4|12.82.82.27/4|||OEW-SROUTER|true||4|
12.82.0.73/4|12.82.0.73/4|12.82.0.73/4|||OEW-VPLS|true||4|
149.0.3.202/4|149.0.3.202/4|149.0.3.202/4|ETHERNET-NFO|IPAG|IPAG|true|B|4|DPC4
12.82.16.74/0|12.82.16.74/0|12.82.16.74/0|||OEW-SROUTER|true||0|
12.122.122.76/3|12.122.122.76/3|12.122.122.76/3|||OEW-VPLS|true||3|
12.122.127.73/6|12.122.127.73/6|12.122.127.73/6|||OEW-T640|true||6|
12.82.40.123/9|12.82.40.123/9|12.82.40.123/9|||OEW-VPLS|true||9|
12.83.165.44/7|12.83.165.44/7|12.83.165.44/7|||OEW-SROUTER|true||7|
12.82.82.22/2|12.82.82.22/2|12.82.82.22/2|||OEW-SROUTER|true||2|
12.82.58.12/1|12.82.58.12/1|12.82.58.12/1|||OEW-VPLS|true||1|
12.122.125.106/0|12.122.125.106/0|12.122.125.106/0|||OEW-T640|true||0|
12.82.63.15/2|12.82.63.15/2|12.82.63.15/2|||OEW-VPLS|true||2|
12.82.72.27/3|12.82.72.27/3|12.82.72.27/3|||OEW-SROUTER|true||3|
12.82.109.5/0|12.82.109.5/0|12.82.109.5/0|||OEW-SROUTER|true||0|
12.83.164.88/6|12.83.164.88/6|12.83.164.88/6|||OEW-SROUTER|true||6|
12.122.122.115/1|12.122.122.115/1|12.122.122.115/1|||OEW-VPLS|true||1|
10.144.0.123/1|10.144.0.123/1|10.144.0.123/1|ETHERNET-NFO|IPAG|IPAG|true|S|1|DPC1
172.19.4.236/7|172.19.4.236/7|172.19.4.236/7|||OEW-SROUTER|true||7|
12.122.124.163/4|12.122.124.163/4|12.122.124.163/4|||OEW-T640|true||4|
12.123.80.217/2|12.123.80.217/2|12.123.80.217/2|ETHERNET-NFO|IPAG|IPAG|true|S|2|DPC2
12.122.215.104/3|12.122.215.104/3|12.122.215.104/3|||OEW-T640|true||3|
12.82.62.4/9|12.82.62.4/9|12.82.62.4/9|||OEW-VPLS|true||9|
12.82.114.3/2|12.82.114.3/2|12.82.114.3/2|||OEW-SROUTER|true||2|
12.82.80.31/4|12.82.80.31/4|12.82.80.31/4|||OEW-VPLS|true||4|
12.82.40.134/0|12.82.40.134/0|12.82.40.134/0|||OEW-SROUTER|true||0|
12.122.215.62/7|12.122.215.62/7|12.122.215.62/7|||OEW-T640|true||7|
12.123.80.214/2|12.123.80.214/2|12.123.80.214/2|ETHERNET-NFO|IPAG|IPAG|true|S|2|DPC2
172.26.5.230/7|172.26.5.230/7|172.26.5.230/7|||OEW-SROUTER|true||7|
12.122.122.227/5|12.122.122.227/5|12.122.122.227/5|||OEW-VPLS|true||5|
12.123.80.72/5|12.123.80.72/5|12.123.80.72/5|ETHERNET-NFO|IPAG|IPAG|true|B|5|DPC5
165.87.245.71/7|165.87.245.71/7|165.87.245.71/7|||OEW-SROUTER|true||7|
12.83.165.224/3|12.83.165.224/3|12.83.165.224/3|||OEW-SROUTER|true||3|
12.82.96.1/2|12.82.96.1/2|12.82.96.1/2|||OEW-SROUTER|true||2|
12.82.78.12/2|12.82.78.12/2|12.82.78.12/2|||OEW-VPLS|true||2|
12.82.94.22/2|12.82.94.22/2|12.82.94.22/2|||OEW-SROUTER|true||2|
12.122.122.51/3|12.122.122.51/3|12.122.122.51/3|||OEW-VPLS|true||3|
12.80.72.9/1|12.80.72.9/1|12.80.72.9/1|ETHERNET-NFO|IPAG|IPAG|true|B|1|DPC1
12.83.164.8/5|12.83.164.8/5|12.83.164.8/5|||OEW-SROUTER|true||5|
12.82.24.71/9|12.82.24.71/9|12.82.24.71/9|||OEW-VPLS|true||9|
12.123.80.125/3|12.123.80.125/3|12.123.80.125/3|ETHERNET-NFO|IPAG|IPAG|true|B|3|DPC3
12.122.215.7/1|12.122.215.7/1|12.122.215.7/1|||OEW-T640|true||1|
12.122.215.92/4|12.122.215.92/4|12.122.215.92/4|||OEW-T640|true||4|
12.82.110.20/7|12.82.110.20/7|12.82.110.20/7|||OEW-VPLS|true||7|
12.82.127.128/4|12.82.127.128/4|12.82.127.128/4|||OEW-VPLS|true||4|
12.82.24.51/1|12.82.24.51/1|12.82.24.51/1|||OEW-VPLS|true||1|
32.120.183.252/7|32.120.183.252/7|32.120.183.252/7|||OEW-SROUTER|true||7|
172.18.196.108/0|172.18.196.108/0|172.18.196.108/0|||OEW-SROUTER|true||0|
12.82.0.53/5|12.82.0.53/5|12.82.0.53/5|ETHERNET-NFO|IPAG|IPAG|true|B|5|DPC5
12.82.109.6/0|12.82.109.6/0|12.82.109.6/0|||OEW-VPLS|true||0|
12.82.40.94/3|12.82.40.94/3|12.82.40.94/3|||OEW-SROUTER|true||3|
12.122.126.170/4|12.122.126.170/4|12.122.126.170/4|||OEW-T640|true||4|
12.83.164.79/0|12.83.164.79/0|12.83.164.79/0|||OEW-SROUTER|true||0|
165.87.210.6/7|165.87.210.6/7|165.87.210.6/7|||OEW-SROUTER|true||7|
12.122.122.233/3|12.122.122.233/3|12.122.122.233/3|||OEW-VPLS|true||3|
12.83.164.25/6|12.83.164.25/6|12.83.164.25/6|||OEW-SROUTER|true||6|
12.122.122.136/10|12.122.122.136/10|12.122.122.136/10|||OEW-VPLS|true||10|
12.122.126.253/3|12.122.126.253/3|12.122.126.253/3|||OEW-T640|true||3|
6.4.9.1/3|6.4.9.1/3|6.4.9.1/3|ETHERNET-NFO|IPAG|IPAG|true|O|3|DPC3
12.82.56.3/3|12.82.56.3/3|12.82.56.3/3|||OEW-SROUTER|true||3|
12.82.8.94/9|12.82.8.94/9|12.82.8.94/9|||OEW-VPLS|true||9|
12.122.127.132/2|12.122.127.132/2|12.122.127.132/2|||OEW-T640|true||2|
12.83.164.57/3|12.83.164.57/3|12.83.164.57/3|||OEW-SROUTER|true||3|
165.87.253.174/1|165.87.253.174/1|165.87.253.174/1|||OEW-SROUTER|true||1|
12.122.215.10/7|12.122.215.10/7|12.122.215.10/7|||OEW-T640|true||7|
12.82.62.10/7|12.82.62.10/7|12.82.62.10/7|||OEW-VPLS|true||7|
12.82.8.107/0|12.82.8.107/0|12.82.8.107/0|||OEW-VPLS|true||0|
12.82.48.65/3|12.82.48.65/3|12.82.48.65/3|||OEW-VPLS|true||3|
12.82.109.1/8|12.82.109.1/8|12.82.109.1/8|||OEW-VPLS|true||8|
12.82.63.7/0|12.82.63.7/0|12.82.63.7/0|||OEW-VPLS|true||0|
12.122.121.159/3|12.122.121.159/3|12.122.121.159/3|||OEW-VPLS|true||3|
172.20.132.97/1|172.20.132.97/1|172.20.132.97/1|||OEW-SROUTER|true||1|
148.0.131.193/5|148.0.131.193/5|148.0.131.193/5|ETHERNET-NFO|IPAG|IPAG|true|S|5|DPC5
150.0.0.169/5|150.0.0.169/5|150.0.0.169/5|ETHERNET-NFO|IPAG|IPAG|true|S|5|DPC5
12.82.106.3/9|12.82.106.3/9|12.82.106.3/9|||OEW-VPLS|true||9|
8.8.0.232/0|8.8.0.232/0|8.8.0.232/0|ETHERNET-NFO|IPAG|IPAG|true|S|0|DPC0
12.122.122.206/5|12.122.122.206/5|12.122.122.206/5|||OEW-VPLS|true||5|
12.83.165.179/5|12.83.165.179/5|12.83.165.179/5|||OEW-SROUTER|true||5|
12.82.78.27/10|12.82.78.27/10|12.82.78.27/10|||OEW-VPLS|true||10|
12.122.119.227/1|12.122.119.227/1|12.122.119.227/1|||OEW-SROUTER|true||1|
12.83.164.17/0|12.83.164.17/0|12.83.164.17/0|||OEW-SROUTER|true||0|
12.122.124.169/3|12.122.124.169/3|12.122.124.169/3|||OEW-SROUTER|true||3|
12.122.215.8/1|12.122.215.8/1|12.122.215.8/1|||OEW-T640|true||1|
172.30.128.23/6|172.30.128.23/6|172.30.128.23/6|||OEW-SROUTER|true||6|
12.82.80.28/8|12.82.80.28/8|12.82.80.28/8|||OEW-VPLS|true||8|
12.122.125.106/7|12.122.125.106/7|12.122.125.106/7|||OEW-T640|true||7|
12.122.120.254/1|12.122.120.254/1|12.122.120.254/1|||OEW-T640|true||1|
12.122.120.207/0|12.122.120.207/0|12.122.120.207/0|||OEW-T640|true||0|
12.82.40.111/5|12.82.40.111/5|12.82.40.111/5|||OEW-VPLS|true||5|
12.82.146.15/7|12.82.146.15/7|12.82.146.15/7|||OEW-VPLS|true||7|
12.122.122.24/8|12.122.122.24/8|12.122.122.24/8|||OEW-VPLS|true||8|
12.122.122.181/0|12.122.122.181/0|12.122.122.181/0|||OEW-VPLS|true||0|
12.122.120.181/4|12.122.120.181/4|12.122.120.181/4|||OEW-T640|true||4|
8.8.0.219/1|8.8.0.219/1|8.8.0.219/1|ETHERNET-NFO|IPAG|IPAG|true|S|1|DPC1
172.20.64.108/0|172.20.64.108/0|172.20.64.108/0|||OEW-SROUTER|true||0|
12.82.16.66/0|12.82.16.66/0|12.82.16.66/0|||OEW-VPLS|true||0|
12.122.122.224/1|12.122.122.224/1|12.122.122.224/1|||OEW-VPLS|true||1|
12.82.118.19/5|12.82.118.19/5|12.82.118.19/5|||OEW-SROUTER|true||5|
149.9.0.28/5|149.9.0.28/5|149.9.0.28/5|ETHERNET-NFO|IPAG|IPAG|true|S|5|DPC5
12.82.110.16/1|12.82.110.16/1|12.82.110.16/1|||OEW-SROUTER|true||1|
12.122.125.166/2|12.122.125.166/2|12.122.125.166/2|||OEW-T640|true||2|
12.82.88.1/0|12.82.88.1/0|12.82.88.1/0|||OEW-VPLS|true||0|
12.122.122.166/3|12.122.122.166/3|12.122.122.166/3|||OEW-VPLS|true||3|
12.122.122.108/10|12.122.122.108/10|12.122.122.108/10|||OEW-VPLS|true||10|
12.122.126.11/4|12.122.126.11/4|12.122.126.11/4|||OEW-T640|true||4|
12.122.122.114/3|12.122.122.114/3|12.122.122.114/3|||OEW-VPLS|true||3|
12.82.40.83/7|12.82.40.83/7|12.82.40.83/7|||OEW-VPLS|true||7|
12.82.16.65/5|12.82.16.65/5|12.82.16.65/5|||OEW-VPLS|true||5|
12.122.122.162/11|12.122.122.162/11|12.122.122.162/11|||OEW-VPLS|true||11|
172.23.132.97/0|172.23.132.97/0|172.23.132.97/0|||OEW-SROUTER|true||0|
12.82.40.133/0|12.82.40.133/0|12.82.40.133/0|||OEW-VPLS|true||0|
12.122.125.137/3|12.122.125.137/3|12.122.125.137/3|||OEW-T640|true||3|
12.122.119.98/5|12.122.119.98/5|12.122.119.98/5|||OEW-T640|true||5|
143.0.68.169/1|143.0.68.169/1|143.0.68.169/1|ETHERNET-NFO|IPAG|IPAG|true|B|1|DPC1
150.0.0.60/0|150.0.0.60/0|150.0.0.60/0|ETHERNET-NFO|IPAG|IPAG|true|B|0|DPC0
12.82.114.9/3|12.82.114.9/3|12.82.114.9/3|||OEW-VPLS|true||3|
12.82.24.78/1|12.82.24.78/1|12.82.24.78/1|||OEW-VPLS|true||1|
12.80.68.132/5|12.80.68.132/5|12.80.68.132/5|ETHERNET-NFO|IPAG|IPAG|true|B|5|DPC5
12.80.17.93/4|12.80.17.93/4|12.80.17.93/4|ETHERNET-NFO|IPAG|IPAG|true|S|4|DPC4
12.82.114.7/10|12.82.114.7/10|12.82.114.7/10|||OEW-VPLS|true||10|
12.122.126.164/7|12.122.126.164/7|12.122.126.164/7|||OEW-T640|true||7|
12.82.96.23/1|12.82.96.23/1|12.82.96.23/1|||OEW-VPLS|true||1|
12.83.165.134/0|12.83.165.134/0|12.83.165.134/0|||OEW-SROUTER|true||0|
12.122.126.249/4|12.122.126.249/4|12.122.126.249/4|||OEW-T640|true||4|
12.82.62.14/7|12.82.62.14/7|12.82.62.14/7|||OEW-VPLS|true||7|
165.87.65.1/2|165.87.65.1/2|165.87.65.1/2|||OEW-SROUTER|true||2|
10.144.0.149/4|10.144.0.149/4|10.144.0.149/4|||OEW-VPLS|true||4|
12.82.70.31/9|12.82.70.31/9|12.82.70.31/9|||OEW-VPLS|true||9|
12.82.118.14/3|12.82.118.14/3|12.82.118.14/3|||OEW-SROUTER|true||3|
12.122.122.82/8|12.122.122.82/8|12.122.122.82/8|||OEW-VPLS|true||8|
165.87.64.121/5|165.87.64.121/5|165.87.64.121/5|||OEW-SROUTER|true||5|
143.0.24.241/0|143.0.24.241/0|143.0.24.241/0|ETHERNET-NFO|IPAG|IPAG|true|B|0|DPC0
12.82.120.166/0|12.82.120.166/0|12.82.120.166/0|||OEW-VPLS|true||0|
12.122.120.134/7|12.122.120.134/7|12.122.120.134/7|||OEW-T640|true||7|
12.123.80.17/1|12.123.80.17/1|12.123.80.17/1|ETHERNET-NFO|IPAG|IPAG|true|S|1|DPC1
12.83.164.194/0|12.83.164.194/0|12.83.164.194/0|||OEW-SROUTER|true||0|
12.82.24.44/7|12.82.24.44/7|12.82.24.44/7|||OEW-VPLS|true||7|
165.87.253.173/3|165.87.253.173/3|165.87.253.173/3|||OEW-SROUTER|true||3|
172.30.142.3/7|172.30.142.3/7|172.30.142.3/7|||OEW-SROUTER|true||7|
12.82.16.62/5|12.82.16.62/5|12.82.16.62/5|||OEW-VPLS|true||5|
12.122.126.249/0|12.122.126.249/0|12.122.126.249/0|||OEW-T640|true||0|
12.122.126.164/2|12.122.126.164/2|12.122.126.164/2|||OEW-T640|true||2|
150.0.0.120/1|150.0.0.120/1|150.0.0.120/1|ETHERNET-NFO|IPAG|IPAG|true|B|1|DPC1
150.0.0.26/5|150.0.0.26/5|150.0.0.26/5|ETHERNET-NFO|IPAG|IPAG|true|B|5|DPC5
143.0.68.199/0|143.0.68.199/0|143.0.68.199/0|ETHERNET-NFO|IPAG|IPAG|true|S|0|DPC0
12.122.122.40/10|12.122.122.40/10|12.122.122.40/10|||OEW-VPLS|true||10|
149.0.3.213/0|149.0.3.213/0|149.0.3.213/0|ETHERNET-NFO|IPAG|IPAG|true|B|0|DPC0
12.122.126.243/3|12.122.126.243/3|12.122.126.243/3|||OEW-T640|true||3|
149.0.3.241/0|149.0.3.241/0|149.0.3.241/0|ETHERNET-NFO|IPAG|IPAG|true|S|0|DPC0
12.82.49.196/0|12.82.49.196/0|12.82.49.196/0|||OEW-VPLS|true||0|
