@rel(Associated_To)
@from(EVC)key|@to(EVCNode)key
VPLS:28729|10.204.10.127/VPLS:28729
VPWS:28767|10.144.0.136/VPWS:28767
VPWS:26086|150.0.0.168/VPWS:26086
VPLS:25462|149.0.3.128/VPLS:25462
VPLS:27380|10.204.67.5/VPLS:27380
L2CKT:26945|10.204.84.155/L2CKT:26945
VPLS:30384|143.0.68.184/VPLS:30384
VPLS:29584|10.204.11.42/VPLS:29584
VPLS:26642|10.204.84.98/VPLS:26642
L2CKT:27933|10.204.9.244/L2CKT:27933
VPWS:29069|143.0.68.230/VPWS:29069
VPLS:27249|10.204.67.5/VPLS:27249
VPLS:31070|149.4.64.6/VPLS:31070
VPWS:26229|150.0.0.168/VPWS:26229
VPLS:63251|8.8.0.190/VPLS:63251
VPLS:29129|143.0.68.244/VPLS:29129
L2CKT:28085|10.204.9.244/L2CKT:28085
VPLS:20932|12.122.72.115/VPLS:20932
VPLS:63840|10.204.90.193/VPLS:63840
VPWS:25768|10.204.84.125/VPWS:25768
VPLS:22767|10.144.0.65/VPLS:22767
VPLS:25820|10.204.83.211/VPLS:25820
VPLS:22443|10.204.83.246/VPLS:22443
VPLS:17354|12.122.72.128/VPLS:17354
VPLS:22461|10.204.81.136/VPLS:22461
VPLS:25417|10.204.8.86/VPLS:25417
VPLS:23749|148.0.131.182/VPLS:23749
L2CKT:32038|10.144.0.154/L2CKT:32038
VPLS:30047|10.204.9.45/VPLS:30047
VPLS:25846|150.0.0.167/VPLS:25846
VPLS:52424|10.204.172.71/VPLS:52424
VPLS:25551|148.0.131.204/VPLS:25551
VPLS:30142|143.0.68.184/VPLS:30142
VPLS:28992|143.0.68.168/VPLS:28992
L2CKT:22013|12.123.80.197/L2CKT:22013
VPLS:31507|149.4.64.12/VPLS:31507
L2CKT:28636|10.144.0.137/L2CKT:28636
VPLS:22314|10.204.81.36/VPLS:22314
435|12.123.80.27/435
VPWS:26134|10.204.83.211/VPWS:26134
VPWS:29232|143.0.68.184/VPWS:29232
VPWS:28031|149.0.3.202/VPWS:28031
VPWS:28416|10.0.36.75/VPWS:28416
VPLS:25841|10.204.83.201/VPLS:25841
VPLS:25443|10.204.84.79/VPLS:25443
VPWS:28291|10.204.67.148/VPWS:28291
VPLS:26497|143.0.68.46/VPLS:26497
VPWS:27749|192.168.113.165/VPWS:27749
VPLS:21227|10.144.0.137/VPLS:21227
VPWS:27540|149.0.3.196/VPWS:27540
VPLS:23720|148.0.131.182/VPLS:23720
VPWS:62742|10.204.90.155/VPWS:62742
VPWS:30454|10.204.134.202/VPWS:30454
VPLS:27542|10.204.85.14/VPLS:27542
VPWS:28956|10.204.83.165/VPWS:28956
VPLS:29570|143.0.68.170/VPLS:29570
VPWS:27516|10.204.84.251/VPWS:27516
L2CKT:28057|10.204.10.33/L2CKT:28057
L2CKT:27004|192.168.113.165/L2CKT:27004
VPLS:29481|10.204.81.209/VPLS:29481
VPLS:25318|150.0.0.153/VPLS:25318
VPLS:26024|150.0.0.168/VPLS:26024
VPWS:29491|148.0.131.204/VPWS:29491
VPWS:28099|10.204.67.136/VPWS:28099
VPLS:21634|10.204.80.66/VPLS:21634
VPLS:28847|143.0.68.230/VPLS:28847
VPLS:22823|10.0.36.72/VPLS:22823
VPLS:28460|143.0.68.169/VPLS:28460
VPWS:28601|149.4.64.2/VPWS:28601
VPWS:28885|143.0.68.168/VPWS:28885
L2CKT:28893|10.204.132.81/L2CKT:28893
VPWS:26177|10.204.83.211/VPWS:26177
VPWS:21888|10.144.0.124/VPWS:21888
VPWS:30098|10.204.11.141/VPWS:30098
L2CKT:32614|143.0.68.242/L2CKT:32614
VPWS:25732|150.0.0.168/VPWS:25732
VPLS:30255|143.0.68.184/VPLS:30255
VPLS:25658|10.204.9.67/VPLS:25658
VPWS:31732|10.144.0.147/VPWS:31732
L2CKT:21871|192.168.113.97/L2CKT:21871
L2CKT:27585|149.0.3.196/L2CKT:27585
VPLS:22405|12.123.80.214/VPLS:22405
VPLS:24129|10.204.66.99/VPLS:24129
VPLS:30824|10.144.0.137/VPLS:30824
VPLS:22224|12.123.80.214/VPLS:22224
VPLS:32613|10.204.144.66/VPLS:32613
VPLS:21924|12.123.80.46/VPLS:21924
VPLS:29360|148.0.131.204/VPLS:29360
VPWS:29567|148.0.131.204/VPWS:29567
VPLS:24478|10.204.66.99/VPLS:24478
VPLS:25650|10.204.9.64/VPLS:25650
VPLS:30503|10.204.11.141/VPLS:30503
VPWS:29633|10.204.83.195/VPWS:29633
VPLS:29675|10.204.11.33/VPLS:29675
L2CKT:32557|143.0.68.242/L2CKT:32557
VPWS:25772|10.204.9.98/VPWS:25772
VPWS:31253|10.204.11.141/VPWS:31253
VPWS:29166|10.204.134.201/VPWS:29166
L2CKT:30939|10.204.11.231/L2CKT:30939
VPLS:51843|12.82.0.62/VPLS:51843
VPLS:27447|10.144.0.137/VPLS:27447
VPWS:31755|143.0.68.242/VPWS:31755
VPWS:63662|10.204.90.191/VPWS:63662
VPWS:25966|150.0.0.167/VPWS:25966
VPWS:25319|10.204.9.30/VPWS:25319
VPLS:29674|10.204.8.75/VPLS:29674
VPLS:25577|10.204.9.64/VPLS:25577
VPLS:22539|10.204.81.227/VPLS:22539
L2CKT:32818|10.204.144.73/L2CKT:32818
VPLS:25876|10.204.9.69/VPLS:25876
VPLS:25890|10.204.9.30/VPLS:25890
VPLS:28848|143.0.68.230/VPLS:28848
VPLS:31673|143.0.68.242/VPLS:31673
VPLS:30435|143.0.68.184/VPLS:30435
L2CKT:63242|10.204.90.132/L2CKT:63242
VPLS:32015|10.144.0.65/VPLS:32015
VPLS:32075|10.144.0.154/VPLS:32075
VPWS:23956|10.204.82.198/VPWS:23956
VPLS:28292|10.204.67.136/VPLS:28292
VPLS:20689|10.204.64.193/VPLS:20689
VPLS:31426|149.4.64.12/VPLS:31426
VPLS:26701|10.204.84.155/VPLS:26701
VPLS:52383|10.204.172.70/VPLS:52383
VPLS:63408|8.8.0.154/VPLS:63408
VPLS:32481|10.204.144.97/VPLS:32481
VPLS:25704|10.204.83.196/VPLS:25704
VPWS:31749|10.204.11.252/VPWS:31749
VPWS:63252|10.204.90.155/VPWS:63252
VPLS:31300|10.144.0.147/VPLS:31300
VPLS:29153|10.204.132.87/VPLS:29153
VPLS:23749|10.204.82.173/VPLS:23749
VPLS:30355|10.144.0.137/VPLS:30355
VPWS:27560|149.0.3.196/VPWS:27560
VPLS:25874|10.204.9.71/VPLS:25874
VPLS:27902|12.123.80.214/VPLS:27902
VPLS:27932|10.204.9.244/VPLS:27932
VPLS:52683|10.204.201.72/VPLS:52683
VPLS:24114|192.168.113.111/VPLS:24114
VPWS:32385|192.168.113.83/VPWS:32385
VPLS:26155|10.204.9.111/VPLS:26155
VPWS:27648|10.204.76.1/VPWS:27648
VPLS:26943|10.204.82.191/VPLS:26943
VPLS:29008|10.204.10.114/VPLS:29008
VPLS:63601|10.204.90.97/VPLS:63601
VPLS:52637|10.204.172.71/VPLS:52637
VPLS:28614|10.204.10.104/VPLS:28614
VPLS:63251|10.204.90.159/VPLS:63251
VPLS:26461|150.0.0.232/VPLS:26461
VPWS:28885|10.204.10.183/VPWS:28885
VPLS:52424|12.80.84.26/VPLS:52424
VPLS:25874|10.204.84.17/VPLS:25874
VPWS:28031|150.0.0.215/VPWS:28031
VPLS:20958|12.122.72.112/VPLS:20958
L2CKT:27593|10.204.84.245/L2CKT:27593
VPLS:25721|10.204.9.31/VPLS:25721
VPWS:31120|10.204.11.141/VPWS:31120
L2CKT:28840|10.204.10.166/L2CKT:28840
VPLS:52040|10.204.176.72/VPLS:52040
L2CKT:30578|10.204.132.97/L2CKT:30578
VPLS:25343|150.0.0.215/VPLS:25343
VPWS:29117|143.0.68.247/VPWS:29117
VPLS:25869|10.204.8.75/VPLS:25869
VPLS:62037|10.204.90.119/VPLS:62037
VPLS:28934|143.0.68.212/VPLS:28934
VPWS:30774|10.204.134.212/VPWS:30774
VPWS:27681|10.204.67.143/VPWS:27681
VPLS:18058|12.122.72.112/VPLS:18058
VPLS:29610|10.144.0.137/VPLS:29610
VPLS:25650|10.204.9.88/VPLS:25650
VPWS:25344|10.204.83.98/VPWS:25344
VPLS:29325|148.0.131.239/VPLS:29325
VPWS:21631|10.144.0.137/VPWS:21631
VPWS:23416|192.168.113.147/VPWS:23416
VPLS:29388|10.204.8.75/VPLS:29388
VPLS:22121|10.204.65.114/VPLS:22121
VPLS:26057|148.0.131.239/VPLS:26057
VPLS:27981|10.204.85.54/VPLS:27981
VPWS:27901|12.123.80.212/VPWS:27901
VPWS:31004|143.0.68.184/VPWS:31004
VPWS:29119|10.204.132.87/VPWS:29119
VPWS:29297|143.0.68.247/VPWS:29297
VPWS:29162|150.0.0.10/VPWS:29162
VPLS:52165|12.82.0.53/VPLS:52165
VPWS:29305|143.0.68.184/VPWS:29305
VPWS:30080|143.0.68.184/VPWS:30080
VPWS:63419|10.204.90.159/VPWS:63419
VPWS:29277|143.0.68.244/VPWS:29277
VPWS:29872|143.0.68.230/VPWS:29872
VPLS:25551|148.0.131.239/VPLS:25551
VPWS:27250|10.204.84.210/VPWS:27250
VPWS:29188|148.0.131.239/VPWS:29188
VPLS:28421|149.0.3.202/VPLS:28421
VPLS:32099|135.16.243.13/VPLS:32099
VPLS:30099|143.0.68.184/VPLS:30099
VPLS:23763|148.0.131.182/VPLS:23763
L2CKT:27535|10.204.84.246/L2CKT:27535
VPLS:28849|10.204.83.154/VPLS:28849
VPWS:26508|10.204.83.196/VPWS:26508
VPLS:20611|12.123.80.17/VPLS:20611
VPLS:26766|192.168.113.111/VPLS:26766
VPWS:23702|10.204.66.99/VPWS:23702
VPWS:28010|10.204.9.156/VPWS:28010
L2CKT:22641|10.204.82.27/L2CKT:22641
null|8.8.0.154/null
L2CKT:27585|10.204.84.245/L2CKT:27585
VPWS:31674|10.204.11.252/VPWS:31674
VPLS:29614|143.0.68.170/VPLS:29614
VPWS:22466|10.204.81.136/VPWS:22466
VPWS:25656|10.204.83.211/VPWS:25656
VPLS:29677|143.0.68.170/VPLS:29677
VPLS:28849|10.204.134.201/VPLS:28849
VPWS:28871|143.0.68.244/VPWS:28871
VPWS:21589|10.144.0.147/VPWS:21589
VPLS:52268|10.204.176.72/VPLS:52268
VPLS:30589|149.4.64.5/VPLS:30589
VPLS:29676|10.204.11.66/VPLS:29676
VPLS:22198|12.123.80.214/VPLS:22198
VPWS:23895|10.204.82.198/VPWS:23895
VPLS:30355|192.168.113.81/VPLS:30355
VPLS:28831|10.204.10.166/VPLS:28831
VPLS:32454|192.168.113.66/VPLS:32454
VPWS:29084|143.0.68.230/VPWS:29084
VPWS:29107|10.204.132.87/VPWS:29107
VPWS:31829|143.0.68.172/VPWS:31829
VPLS:28474|143.0.68.169/VPLS:28474
VPLS:24161|10.204.66.99/VPLS:24161
VPLS:25550|143.0.68.203/VPLS:25550
L2CKT:32394|10.204.144.69/L2CKT:32394
L2CKT:31583|10.204.11.252/L2CKT:31583
VPLS:25920|10.204.32.69/VPLS:25920
VPWS:25807|10.204.83.196/VPWS:25807
VPWS:23456|10.204.82.173/VPWS:23456
VPLS:21197|10.204.80.96/VPLS:21197
VPLS:22858|10.204.82.46/VPLS:22858
VPLS:28742|10.204.9.184/VPLS:28742
VPWS:25878|10.204.9.67/VPWS:25878
L2CKT:28294|10.204.10.48/L2CKT:28294
VPLS:25806|10.204.83.212/VPLS:25806
VPWS:30405|10.144.0.137/VPWS:30405
L2CKT:28101|10.204.10.39/L2CKT:28101
VPLS:27875|12.123.80.214/VPLS:27875
VPWS:30552|10.204.11.141/VPWS:30552
VPLS:28610|10.204.10.102/VPLS:28610
VPWS:29113|10.204.134.201/VPWS:29113
VPLS:28941|10.204.10.183/VPLS:28941
VPLS:25891|10.204.9.37/VPLS:25891
VPWS:29152|10.204.134.202/VPWS:29152
VPLS:19517|10.144.0.62/VPLS:19517
VPLS:27553|149.0.3.244/VPLS:27553
VPWS:20801|12.122.72.115/VPWS:20801
VPWS:22436|12.123.80.212/VPWS:22436
VPLS:62787|10.204.90.186/VPLS:62787
VPLS:32163|143.0.68.242/VPLS:32163
123|10.204.200.229/123
VPWS:25615|10.204.83.211/VPWS:25615
VPLS:24054|192.168.113.147/VPLS:24054
L2CKT:27004|10.144.0.137/L2CKT:27004
VPWS:28799|143.0.68.168/VPWS:28799
VPWS:25867|10.204.83.251/VPWS:25867
VPWS:23456|150.0.0.89/VPWS:23456
VPLS:31584|143.0.68.243/VPLS:31584
VPLS:24995|10.144.0.154/VPLS:24995
VPWS:24181|10.204.82.212/VPWS:24181
VPWS:25014|10.144.0.154/VPWS:25014
VPLS:22775|10.204.64.193/VPLS:22775
L2CKT:28065|192.168.113.165/L2CKT:28065
VPWS:27280|10.0.38.74/VPWS:27280
VPLS:30925|10.204.134.201/VPLS:30925
VPLS:29684|10.204.10.114/VPLS:29684
VPLS:23624|148.0.131.182/VPLS:23624
L2CKT:29983|10.204.134.201/L2CKT:29983
VPWS:25819|150.0.0.168/VPWS:25819
VPWS:63591|10.204.90.99/VPWS:63591
VPWS:22436|10.204.81.136/VPWS:22436
VPLS:31502|149.4.64.12/VPLS:31502
VPWS:32076|10.144.0.136/VPWS:32076
VPLS:29479|10.204.11.4/VPLS:29479
VPWS:28099|10.204.67.148/VPWS:28099
VPWS:22548|10.204.81.194/VPWS:22548
VPWS:22787|135.16.241.32/VPWS:22787
VPWS:24113|192.168.113.111/VPWS:24113
VPLS:25551|10.204.8.75/VPLS:25551
VPLS:25828|10.204.83.195/VPLS:25828
VPLS:30517|192.168.113.164/VPLS:30517
132456|8.8.0.242/132456
VPLS:25461|10.204.8.75/VPLS:25461
VPWS:23687|10.204.66.99/VPWS:23687
VPWS:22629|12.123.80.27/VPWS:22629
VPWS:29615|143.0.68.244/VPWS:29615
VPLS:25705|10.204.9.85/VPLS:25705
L2CKT:28669|143.0.68.184/L2CKT:28669
VPLS:29056|10.204.132.74/VPLS:29056
VPLS:25873|10.204.9.30/VPLS:25873
VPLS:27998|10.204.85.55/VPLS:27998
VPWS:27558|149.0.3.244/VPWS:27558
VPLS:23829|192.168.113.182/VPLS:23829
VPLS:30435|10.204.11.141/VPLS:30435
VPWS:24126|192.168.113.147/VPWS:24126
VPWS:23816|10.204.66.99/VPWS:23816
VPWS:30953|10.204.134.202/VPWS:30953
VPLS:23918|10.204.66.99/VPLS:23918
VPWS:31761|10.204.132.175/VPWS:31761
VPWS:29224|10.204.9.85/VPWS:29224
L2CKT:30404|10.204.67.177/L2CKT:30404
VPWS:29567|10.204.8.75/VPWS:29567
VPLS:26500|10.204.83.194/VPLS:26500
VPLS:29680|10.204.11.3/VPLS:29680
L2CKT:63245|10.204.90.132/L2CKT:63245
VPWS:29359|10.204.8.75/VPWS:29359
VPLS:27249|10.0.38.74/VPLS:27249
VPLS:27565|149.0.3.196/VPLS:27565
VPLS:29325|10.204.8.75/VPLS:29325
VPWS:28764|10.204.67.136/VPWS:28764
VPLS:28910|10.204.132.87/VPLS:28910
VPWS:23950|10.204.82.198/VPWS:23950
L2CKT:29463|192.168.113.174/L2CKT:29463
VPWS:30422|10.0.40.36/VPWS:30422
VPLS:63602|10.204.90.97/VPLS:63602
VPWS:28875|143.0.68.248/VPWS:28875
VPLS:25585|149.9.0.27/VPLS:25585
VPLS:28848|143.0.68.214/VPLS:28848
VPWS:31887|143.0.24.148/VPWS:31887
VPLS:29327|10.204.9.106/VPLS:29327
VPLS:28750|12.123.80.27/VPLS:28750
VPWS:31809|10.204.134.216/VPWS:31809
VPLS:21509|10.144.0.137/VPLS:21509
VPLS:28886|143.0.68.244/VPLS:28886
VPWS:22474|10.204.80.96/VPWS:22474
VPLS:20664|12.123.80.17/VPLS:20664
VPLS:52131|10.204.200.182/VPLS:52131
VPWS:23043|10.204.82.66/VPWS:23043
VPLS:29674|10.204.11.33/VPLS:29674
VPWS:22889|10.204.82.86/VPWS:22889
VPWS:26211|10.204.83.211/VPWS:26211
VPLS:21523|10.204.208.84/VPLS:21523
L2CKT:25861|10.204.9.92/L2CKT:25861
VPLS:25730|150.0.0.168/VPLS:25730
VPWS:20845|192.168.113.147/VPWS:20845
L2CKT:22574|10.204.81.206/L2CKT:22574
L2CKT:32038|192.168.113.83/L2CKT:32038
VPWS:23243|10.204.82.18/VPWS:23243
VPLS:20519|10.204.64.164/VPLS:20519
VPWS:25824|143.0.68.46/VPWS:25824
ASDF|8.8.0.154/ASDF
VPLS:28914|10.204.132.74/VPLS:28914
VPWS:29585|10.204.8.75/VPWS:29585
VPLS:27874|10.204.81.37/VPLS:27874
VPWS:29359|143.0.68.244/VPWS:29359
VPLS:31771|10.204.134.216/VPLS:31771
VPWS:26379|10.204.83.211/VPWS:26379
L2CKT:29276|10.204.132.81/L2CKT:29276
VPLS:30373|10.204.200.141/VPLS:30373
VPLS:28384|143.0.68.169/VPLS:28384
VPLS:26489|10.204.9.69/VPLS:26489
VPLS:27549|10.204.84.246/VPLS:27549
L2CKT:28056|149.0.3.222/L2CKT:28056
VPLS:28848|150.0.0.10/VPLS:28848
VPWS:63831|10.204.90.230/VPWS:63831
VPWS:32080|192.168.113.83/VPWS:32080
VPLS:32240|143.0.68.242/VPLS:32240
L2CKT:27429|135.16.241.32/L2CKT:27429
VPLS:26499|143.0.68.18/VPLS:26499
VPLS:30248|10.204.134.202/VPLS:30248
VPWS:29575|143.1.140.2/VPWS:29575
VPLS:29201|143.0.68.230/VPLS:29201
VPLS:28759|143.0.68.184/VPLS:28759
VPLS:26649|10.204.81.195/VPLS:26649
VPWS:29491|143.0.68.244/VPWS:29491
L2CKT:26718|10.204.84.155/L2CKT:26718
VPWS:26952|10.204.84.105/VPWS:26952
VPWS:31780|10.204.134.216/VPWS:31780
VPWS:29084|10.204.10.114/VPWS:29084
VPWS:29219|10.204.10.114/VPWS:29219
VPLS:31859|10.204.134.216/VPLS:31859
VPWS:31728|10.204.11.252/VPWS:31728
VPLS:28745|10.204.84.178/VPLS:28745
VPWS:22023|10.204.65.114/VPWS:22023
VPLS:29949|10.204.8.75/VPLS:29949
L2CKT:28891|10.204.132.81/L2CKT:28891
VPWS:63606|8.8.0.240/VPWS:63606
VPLS:63711|10.204.90.159/VPLS:63711
VPWS:28438|149.0.3.202/VPWS:28438
VPWS:28888|143.0.68.168/VPWS:28888
VPWS:63640|8.8.0.240/VPWS:63640
VPWS:25868|10.204.9.67/VPWS:25868
VPWS:29069|10.204.10.114/VPWS:29069
VPWS:30828|192.168.113.67/VPWS:30828
VPWS:29034|10.204.132.87/VPWS:29034
VPLS:30580|149.4.64.5/VPLS:30580
VPWS:26507|143.0.68.46/VPWS:26507
VPWS:28919|143.0.68.168/VPWS:28919
VPLS:28963|143.0.68.168/VPLS:28963
VPLS:29561|10.204.11.42/VPLS:29561
VPWS:30336|10.0.40.36/VPWS:30336
VPLS:29479|10.204.11.54/VPLS:29479
VPLS:52133|12.80.72.27/VPLS:52133
VPWS:27551|10.204.84.246/VPWS:27551
L2CKT:32037|192.168.95.37/L2CKT:32037
VPLS:31589|143.0.68.244/VPLS:31589
VPLS:20548|12.123.80.29/VPLS:20548
VPLS:24430|10.204.66.99/VPLS:24430
VPLS:31582|10.204.11.251/VPLS:31582
VPWS:29836|10.204.8.75/VPWS:29836
VPWS:26798|150.0.0.168/VPWS:26798
VPLS:29675|10.204.11.66/VPLS:29675
VPLS:28934|10.204.132.88/VPLS:28934
VPWS:25619|10.204.9.69/VPWS:25619
null|10.204.90.119/null
VPWS:29188|10.204.8.75/VPWS:29188
VPWS:31983|143.0.68.172/VPWS:31983
VPWS:23772|10.204.82.212/VPWS:23772
VPLS:24533|10.204.66.99/VPLS:24533
VPWS:31887|10.204.12.35/VPWS:31887
VPLS:22768|10.144.0.62/VPLS:22768
VPLS:22174|10.204.80.234/VPLS:22174
VPWS:25872|143.0.68.44/VPWS:25872
VPLS:29210|10.204.132.87/VPLS:29210
VPWS:26465|149.0.3.135/VPWS:26465
VPWS:29117|143.0.68.244/VPWS:29117
VPLS:22314|12.123.80.214/VPLS:22314
VPWS:27270|10.204.67.5/VPWS:27270
VPLS:28934|10.204.132.74/VPLS:28934
VPLS:25461|10.204.9.64/VPLS:25461
VPLS:28847|10.204.134.209/VPLS:28847
VPWS:29119|143.0.68.184/VPWS:29119
L2CKT:32750|10.204.144.69/L2CKT:32750
VPLS:22246|10.204.81.8/VPLS:22246
VPWS:28416|10.0.36.74/VPWS:28416
VPWS:27250|10.0.38.74/VPWS:27250
VPLS:31302|10.144.0.136/VPLS:31302
VPLS:25965|10.204.32.70/VPLS:25965
VPLS:22093|12.123.80.212/VPLS:22093
125|10.204.200.194/125
VPWS:63886|10.204.90.230/VPWS:63886
VPWS:22466|12.123.80.212/VPWS:22466
VPWS:31731|143.0.24.129/VPWS:31731
L2CKT:30403|10.144.0.137/L2CKT:30403
VPLS:23621|148.0.131.182/VPLS:23621
VPLS:63726|10.204.90.230/VPLS:63726
VPLS:22775|12.123.80.27/VPLS:22775
VPWS:30827|192.168.113.79/VPWS:30827
VPLS:26500|143.0.68.18/VPLS:26500
VPLS:28849|10.204.134.202/VPLS:28849
VPWS:23895|10.204.66.99/VPWS:23895
VPLS:51657|10.204.176.82/VPLS:51657
VPLS:29673|148.0.131.239/VPLS:29673
234|8.8.0.118/234
L2CKT:24012|10.204.8.131/L2CKT:24012
VPLS:26062|10.204.9.111/VPLS:26062
VPWS:27848|10.204.81.60/VPWS:27848
VPLS:28850|10.204.83.156/VPLS:28850
VPWS:28942|10.204.10.183/VPWS:28942
VPWS:25766|150.0.0.232/VPWS:25766
VPLS:25599|10.204.83.194/VPLS:25599
VPWS:28957|10.204.83.155/VPWS:28957
VPLS:28701|10.204.83.98/VPLS:28701
VPWS:31755|143.0.68.248/VPWS:31755
126|10.204.90.232/126
VPLS:32055|10.204.84.128/VPLS:32055
VPLS:23762|10.204.82.173/VPLS:23762
VPLS:21333|12.123.80.17/VPLS:21333
VPWS:29144|143.0.68.184/VPWS:29144
VPLS:25541|10.204.9.69/VPLS:25541
VPLS:25869|10.204.9.101/VPLS:25869
L2CKT:32038|192.168.95.37/L2CKT:32038
VPLS:25965|150.0.0.167/VPLS:25965
VPWS:23028|10.204.82.18/VPWS:23028
VPWS:30194|10.204.134.202/VPWS:30194
VPWS:63665|10.204.90.231/VPWS:63665
VPWS:30454|143.0.68.184/VPWS:30454
VPLS:25651|149.0.3.128/VPLS:25651
VPLS:28934|10.204.9.106/VPLS:28934
VPLS:31589|10.204.8.75/VPLS:31589
VPWS:63366|10.204.90.90/VPWS:63366
VPWS:27561|149.0.3.244/VPWS:27561
ASD1234|10.204.90.155/ASD1234
VPLS:23705|10.204.82.173/VPLS:23705
VPLS:24374|10.204.66.99/VPLS:24374
VPLS:63901|10.204.90.186/VPLS:63901
VPLS:28030|149.0.3.203/VPLS:28030
VPLS:26048|10.204.83.211/VPLS:26048
VPWS:30619|10.204.134.202/VPWS:30619
VPLS:31300|192.168.113.181/VPLS:31300
VPWS:25753|143.0.68.55/VPWS:25753
VPWS:31952|143.0.68.172/VPWS:31952
VPLS:30255|10.204.11.141/VPLS:30255
VPLS:18046|12.122.72.112/VPLS:18046
VPLS:26710|10.204.84.155/VPLS:26710
VPWS:23622|10.204.82.173/VPWS:23622
VPWS:28489|10.204.10.57/VPWS:28489
ASDF1234|10.204.90.155/ASDF1234
VPLS:30099|10.204.11.141/VPLS:30099
VPLS:26758|10.204.83.196/VPLS:26758
VPLS:20819|10.204.64.193/VPLS:20819
VPWS:21840|192.168.113.99/VPWS:21840
VPLS:31589|143.0.68.175/VPLS:31589
VPWS:27768|192.168.113.147/VPWS:27768
VPLS:52221|10.204.176.84/VPLS:52221
VPLS:26734|192.168.113.165/VPLS:26734
VPLS:31300|10.144.0.136/VPLS:31300
VPWS:27561|10.204.84.246/VPWS:27561
VPLS:31756|143.0.68.242/VPLS:31756
VPLS:29129|10.204.132.87/VPLS:29129
VPLS:63132|10.204.90.170/VPLS:63132
VPLS:21509|10.144.0.136/VPLS:21509
VPLS:32006|10.204.12.35/VPLS:32006
VPLS:29680|10.204.132.87/VPLS:29680
VPWS:28942|10.204.132.85/VPWS:28942
VPWS:26249|150.0.0.168/VPWS:26249
L2CKT:26983|10.144.0.147/L2CKT:26983
234|10.204.90.232/234
VPLS:28706|143.0.68.203/VPLS:28706
VPLS:28750|10.204.81.150/VPLS:28750
VPWS:23925|10.204.82.212/VPWS:23925
VPLS:32015|192.168.113.179/VPLS:32015
VPLS:28886|143.0.68.168/VPLS:28886
VPWS:29219|143.0.68.184/VPWS:29219
L2CKT:32144|192.168.113.25/L2CKT:32144
VPWS:29745|10.204.132.97/VPWS:29745
VPWS:30904|10.204.11.141/VPWS:30904
VPLS:62911|10.204.90.160/VPLS:62911
L2CKT:32241|10.204.144.73/L2CKT:32241
VPLS:28955|143.0.68.242/VPLS:28955
VPWS:30098|143.0.68.184/VPWS:30098
VPLS:26946|10.204.84.150/VPLS:26946
VPWS:27681|149.0.3.222/VPWS:27681
VPWS:29069|10.204.132.87/VPWS:29069
VPLS:25808|143.0.68.46/VPLS:25808
VPLS:61421|8.8.0.118/VPLS:61421
VPLS:28848|10.204.134.206/VPLS:28848
VPLS:28914|10.204.132.72/VPLS:28914
VPWS:29615|10.204.132.97/VPWS:29615
VPWS:21498|192.168.113.111/VPWS:21498
VPLS:27975|149.0.3.196/VPLS:27975
VPWS:25757|143.0.68.46/VPWS:25757
VPWS:30114|148.0.131.204/VPWS:30114
VPLS:30188|192.168.113.166/VPLS:30188
VPWS:23474|10.204.82.159/VPWS:23474
VPWS:32005|10.204.12.35/VPWS:32005
VPLS:25993|149.9.0.27/VPLS:25993
VPWS:31742|143.0.68.242/VPWS:31742
VPLS:22393|10.204.81.36/VPLS:22393
VPLS:52347|10.204.200.194/VPLS:52347
VPLS:31614|143.0.68.248/VPLS:31614
VPLS:29881|10.204.132.127/VPLS:29881
L2CKT:32085|10.204.144.73/L2CKT:32085
VPLS:24510|10.204.66.99/VPLS:24510
VPLS:28752|10.204.9.156/VPLS:28752
VPWS:22613|12.123.80.27/VPWS:22613
VPLS:26706|10.204.84.155/VPLS:26706
VPLS:52152|10.204.176.72/VPLS:52152
VPWS:29271|10.204.132.87/VPWS:29271
VPWS:30372|10.0.38.121/VPWS:30372
VPWS:31887|143.0.68.172/VPWS:31887
VPWS:29062|148.0.131.204/VPWS:29062
VPLS:31808|143.0.24.148/VPLS:31808
VPLS:27514|10.204.84.246/VPLS:27514
VPWS:32000|10.204.134.216/VPWS:32000
VPWS:26508|10.204.84.132/VPWS:26508
VPLS:52058|12.82.0.62/VPLS:52058
VPLS:29679|143.0.68.170/VPLS:29679
VPLS:28847|10.204.134.216/VPLS:28847
L2CKT:24071|10.204.8.162/L2CKT:24071
VPLS:27975|10.204.85.54/VPLS:27975
VPLS:22467|12.123.80.214/VPLS:22467
VPWS:31120|10.204.134.202/VPWS:31120
VPLS:52289|12.80.0.207/VPLS:52289
VPLS:23815|148.0.131.182/VPLS:23815
VPWS:28991|143.0.68.168/VPWS:28991
VPLS:32240|10.204.144.66/VPLS:32240
L2CKT:63245|8.8.0.154/L2CKT:63245
VPWS:32005|143.0.68.172/VPWS:32005
VPLS:25581|10.204.9.69/VPLS:25581
VPLS:24460|10.204.66.99/VPLS:24460
VPLS:24238|10.204.66.99/VPLS:24238
VPWS:29166|10.204.134.202/VPWS:29166
L2CKT:27544|10.204.84.246/L2CKT:27544
VPWS:29716|148.0.131.204/VPWS:29716
VPLS:29674|148.0.131.239/VPLS:29674
VPWS:23009|10.204.82.66/VPWS:23009
L2CKT:27496|149.0.3.196/L2CKT:27496
VPLS:63860|10.204.90.230/VPLS:63860
